imagename,sizeImage,panelsOnImage,box_id,sizeBox,IoU,PanelSize,Front,Night,Occluded
test_images/image200.jpg,"(3456, 4608)",1,0,"(1380, 931)",0.8222043172531753,0.09241878054269548,1,0,0
test_images/image203.jpg,"(1242, 2577)",1,0,"(0, 0)",0,-1,0,0,0
test_images/image114.jpg,"(940, 2000)",1,0,"(0, 0)",0,-1,0,0,0
test_images/image19.jpg,"(753, 1004)",1,0,"(362, 259)",0.8996035876891371,0.11333153442008857,1,0,0
test_images/image33.jpg,"(1339, 1004)",1,0,"(818, 511)",0.9031434070620599,0.3210935198712246,1,0,0
test_images/image207.jpg,"(536, 804)",1,0,"(0, 0)",0,-1,1,1,0
test_images/image159.jpg,"(362, 643)",1,0,"(225, 158)",0.9370990455327805,0.16303927549556207,0,0,0
test_images/image256.jpg,"(683, 1024)",1,0,"(0, 0)",0,-1,1,0,0
test_images/image221.jpg,"(1030, 773)",1,0,"(0, 0)",0,-1,0,0,0
test_images/image170.jpg,"(1080, 1920)",1,0,"(432, 631)",0.8654907268850691,0.11944444444444445,1,0,0
test_images/image138.jpg,"(683, 1024)",1,0,"(546, 386)",0.9501265317599252,0.3107813643850659,1,0,0
test_images/image93.jpg,"(630, 1444)",1,0,"(0, 0)",0,-1,1,0,0
test_images/image31.jpg,"(425, 640)",1,0,"(196, 118)",0.7481124429467219,0.06349264705882353,1,0,0
test_images/image196.jpg,"(902, 1366)",1,0,"(0, 0)",0,-1,1,1,0
test_images/image108.jpg,"(822, 1200)",1,0,"(578, 295)",0.7076214815852122,0.12222222222222222,1,0,0
test_images/image119.jpg,"(580, 845)",2,0,"(229, 122)",0.8542948038176034,0.04864925525402979,1,0,0
test_images/image119.jpg,"(580, 845)",2,1,"(209, 103)",0.7762142532909668,0.034707202611711896,1,0,0
test_images/image95.jpg,"(797, 1080)",1,0,"(440, 301)",0.8834752444023968,0.13587992007063526,1,0,0
test_images/image94.jpg,"(417, 650)",1,0,"(0, 0)",0,-1,1,0,1
test_images/image143.jpg,"(1456, 2592)",2,0,"(0, 0)",0,-1,1,0,1
test_images/image143.jpg,"(1456, 2592)",2,1,"(0, 0)",0,-1,1,0,1
test_images/image137.jpg,"(683, 1024)",1,0,"(281, 201)",0.9494423016783071,0.07830515647877014,1,0,0
test_images/image201.jpg,"(1366, 2048)",1,0,"(0, 0)",0,-1,1,0,1
test_images/image149.jpg,"(534, 1366)",1,0,"(0, 0)",0,-1,1,1,0
test_images/image34.jpg,"(414, 620)",1,0,"(158, 93)",0.7803477262047721,0.07350786972105346,1,0,0
test_images/image215.jpg,"(680, 1024)",1,0,"(0, 0)",0,-1,0,1,0
test_images/image146.jpg,"(1062, 1600)",1,0,"(432, 281)",0.8481565197451395,0.06056497175141243,1,0,0
test_images/image165.jpg,"(613, 921)",1,0,"(311, 207)",0.9289518276446381,0.10997337811053663,0,0,0
test_images/image85.jpg,"(360, 640)",1,0,"(173, 128)",0.8933866185380946,0.09253472222222223,1,0,0
test_images/image42.jpg,"(600, 600)",1,0,"(0, 0)",0,-1,1,0,0
test_images/image2.jpg,"(1339, 1004)",1,0,"(0, 0)",0,-1,1,1,0
test_images/image246.jpg,"(683, 1024)",1,0,"(0, 0)",0,-1,0,0,0
test_images/image223.jpg,"(798, 1200)",1,0,"(115, 75)",0.6186666666666667,0.014626148705096074,0,1,0
test_images/image50.jpg,"(753, 1004)",1,0,"(371, 244)",0.9079100545309724,0.12573874488764727,1,0,0
test_images/image248.jpg,"(768, 1024)",2,0,"(0, 0)",0,-1,0,0,0
test_images/image248.jpg,"(768, 1024)",2,1,"(0, 0)",0,-1,0,0,0
test_images/image133.jpg,"(1225, 1838)",1,0,"(520, 320)",0.8906694360121425,0.08299704647909219,1,0,0
test_images/image163.jpg,"(360, 480)",1,0,"(288, 123)",0.8967234311810504,0.1893402777777778,0,0,0
test_images/image180.jpg,"(912, 1366)",1,0,"(0, 0)",0,-1,0,1,1
test_images/image127.jpg,"(400, 533)",1,0,"(0, 0)",0,-1,0,0,0
test_images/image231.jpg,"(385, 624)",1,0,"(191, 120)",0.9077521533759377,0.10202297702297702,1,0,0
test_images/image105.jpg,"(1080, 1620)",1,0,"(464, 274)",0.901239086922999,0.06603909465020576,0,0,0
test_images/image76.jpg,"(480, 521)",1,0,"(339, 189)",0.9102358462543813,0.2539067498400512,1,0,0
test_images/image67.jpg,"(1339, 1004)",1,0,"(921, 480)",0.8261390206061665,0.29079351005239684,1,0,0
test_images/image197.jpg,"(1080, 1920)",1,0,"(591, 270)",0.5979809976247031,0.12193287037037037,0,0,0
test_images/image70.jpg,"(748, 729)",1,0,"(561, 360)",0.6941492834722216,0.2689017994028887,1,0,1
test_images/image168.jpg,"(563, 1004)",1,0,"(400, 263)",0.9225226374186966,0.1849086778994148,0,0,0
test_images/image219.jpg,"(1325, 1995)",1,0,"(0, 0)",0,-1,1,0,0
test_images/image86.jpg,"(2736, 3126)",1,0,"(1179, 585)",0.9350150326740865,0.07592307303768057,1,0,0
test_images/image183.jpg,"(720, 1280)",1,0,"(407, 276)",0.8872420308704081,0.12696614583333332,0,0,1
test_images/image75.jpg,"(881, 1323)",1,0,"(0, 0)",0,-1,1,0,0
test_images/image103.jpg,"(2606, 4368)",1,0,"(0, 0)",0,-1,1,0,0
test_images/image115.jpg,"(506, 900)",1,0,"(0, 0)",0,-1,1,0,0
test_images/image53.jpg,"(1339, 1004)",1,0,"(880, 531)",0.8877019424689523,0.311814727646546,1,0,0
test_images/image194.jpg,"(720, 1280)",1,0,"(404, 260)",0.8448417766425429,0.096240234375,1,0,1
test_images/image9.jpg,"(1339, 1004)",1,0,"(975, 553)",0.7777998418355438,0.3559325059731202,1,0,0
