imagename,sizeImage,panelsOnImage,box_id,sizeBox,IoU,PanelSize,Front,Night,Occluded
image232.jpg,"(720, 1280)",1,0,"(451, 300)",0.6622688383853232,0.09710069444444444,0,0,0
image189.jpg,"(700, 1053)",1,0,"(355, 220)",0.7525604654517478,0.09031610364943699,1,0,0
image151.jpg,"(710, 1024)",2,0,"(176, 116)",0.7631559551886793,0.036857669454225354,1,0,0
image151.jpg,"(710, 1024)",2,1,"(0, 0)",0,-1,1,0,0
image148.jpg,"(958, 1440)",1,0,"(204, 162)",0.7539753389499526,0.02110154256553004,0,0,0
image107.jpg,"(433, 770)",1,0,"(269, 151)",0.38360136452241717,0.04642932125611109,0,0,1
image65.jpg,"(417, 626)",1,0,"(269, 188)",0.8998054474708171,0.20669470813125856,1,0,0
image50.jpg,"(753, 1004)",1,0,"(350, 258)",0.8612465962476435,0.12573874488764727,1,0,0
image21.jpg,"(600, 800)",1,0,"(501, 336)",0.9493401596708396,0.34070833333333334,1,0,0
image241.jpg,"(853, 1280)",1,0,"(459, 303)",0.8227574952459303,0.11881869138335287,1,0,0
image20.jpg,"(753, 1004)",1,0,"(493, 269)",0.8431908988918849,0.1941397755591181,1,0,0
image32.jpg,"(753, 1004)",1,0,"(525, 304)",0.94106463878327,0.1986423495923345,1,0,0
image32.jpg,"(753, 1004)",1,1,"(243, 153)",0.0,0.1986423495923345,1,0,0
image51.jpg,"(753, 1004)",1,0,"(267, 380)",0.7006938727507939,0.1318788590657291,1,0,0
image254.jpg,"(683, 1024)",1,0,"(236, 196)",0.0,0.017794026811859445,0,0,0
image254.jpg,"(683, 1024)",1,1,"(154, 100)",0.7504171043687821,0.017794026811859445,0,0,0
image89.jpg,"(1573, 2400)",1,0,"(845, 624)",0.8360584478550173,0.12138509218054673,1,0,0
image184.jpg,"(1488, 1984)",2,0,"(0, 0)",0,-1,1,0,1
image184.jpg,"(1488, 1984)",2,1,"(0, 0)",0,-1,1,0,1
image29.jpg,"(753, 1004)",1,0,"(492, 310)",0.9101018637960945,0.19375486103395184,1,0,0
image16.jpg,"(534, 800)",1,0,"(386, 233)",0.749950308089843,0.15771067415730336,1,0,0
image221.jpg,"(1030, 773)",1,0,"(483, 289)",0.8036747011978675,0.16354638968085508,0,0,0
image38.jpg,"(753, 1004)",1,0,"(514, 352)",0.8784953772894528,0.24051205536420056,1,0,0
image19.jpg,"(753, 1004)",1,0,"(315, 257)",0.8309438079650846,0.11333153442008857,1,0,0
